"","X.1","X","Corpus","Speaker","category","participant_gender","MatchId","Before.Match","Text","After.Match","Target.word","Target.orthography","Target.vowelCluster","Target.vowelCluster.start","Target.vowelCluster.end","joincode","word","word.alt.format","sequence","final","stress","moraPosition","complex","Language","participant_language","time_0_1","f1_time_0_1","f2_time_0_1","time_0_2","f1_time_0_2","f2_time_0_2","time_0_3","f1_time_0_3","f2_time_0_3","time_0_4","f1_time_0_4","f2_time_0_4","time_0_5","f1_time_0_5","f2_time_0_5","time_0_6","f1_time_0_6","f2_time_0_6","time_0_7","f1_time_0_7","f2_time_0_7","time_0_8","f1_time_0_8","f2_time_0_8","time_0_9","f1_time_0_9","f2_time_0_9","Error"
"43",519,523,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165712;n_6845913-n_6845927;p_19;#=ew_69_151866;prefix=02598-;[0]=ew_0_1296092","know","ahakoa","koe","ahakoa","ahakoa","oa",82.414,82.574,"ahakoa oa","ahakoa","ahakoa","oa",TRUE,"no",3,"no","M","M",82.43,446,707,82.446,456,721,82.462,464,771,82.478,473,779,82.494,493,732,82.51,508,719,82.526,460,707,82.542,524,602,82.558,483,728,""
"44",534,538,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165700;n_6846157-n_6846167;p_19;#=ew_69_151998;prefix=02655-;[0]=ew_0_1296165","te","roa","toru","roa","roa","oa",151.184,151.484,"roa oa","roa","roa","oa",TRUE,"yes",1,"no","M","M",151.214,499,1219,151.244,516,1089,151.274,495,899,151.304,542,949,151.334,571,1033,151.364,615,1069,151.394,590,1175,151.424,789,1282,151.454,777,1394,""
"45",538,542,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165682;n_6846211-n_6846223;p_19;#=ew_69_152022;prefix=02666-;[0]=ew_0_1295552","he","roa","te:ra","roa","roa","oa",174.189,174.309,"roa oa","roa","roa","oa",TRUE,"yes",1,"no","M","M",174.201,471,887,174.213,471,817,174.225,484,813,174.237,498,859,174.249,522,897,174.261,553,951,174.273,582,1021,174.285,600,1076,174.297,589,1159,""
"46",539,543,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165631;n_6846271-n_6846290;p_19;#=ew_69_152055;prefix=02682-;[0]=ew_0_1295967","pakeke","noa","pakeke","noa","noa","oa",203.53,203.65,"noa oa","noa","noa","oa",TRUE,"yes",1,"no","M","M",203.542,610,1516,203.554,688,1624,203.566,665,1278,203.578,538,1209,203.59,542,1111,203.602,766,901,203.614,713,1001,203.626,710,1382,203.638,661,1588,""
"47",540,544,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165708;n_6846290-n_6846298;p_19;#=ew_69_152057;prefix=02683-;[0]=ew_0_1296114","pakeke","noa","nga:","noa","noa","oa",205.001,205.101,"noa oa","noa","noa","oa",TRUE,"yes",1,"no","M","M",205.011,621,1217,205.021,622,1183,205.031,626,1171,205.041,643,1166,205.051,638,1161,205.061,627,1139,205.071,632,1174,205.081,633,1197,205.091,626,1199,""
"48",541,545,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165678;n_6846298-n_6846308;p_19;#=ew_69_152061;prefix=02685-;[0]=ew_0_1295598","taku","hoa","rangatira","hoa","hoa","oa",212.355,212.555,"hoa oa","hoa","hoa","oa",TRUE,"yes",1,"no","M","M",212.375,456,822,212.395,471,805,212.415,441,812,212.435,458,798,212.455,472,838,212.475,514,902,212.495,540,977,212.515,568,1075,212.535,604,1187,""
"49",542,546,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165621;n_6846350-n_6846365;p_19;#=ew_69_152076;prefix=02691-;[0]=ew_0_1296190","te","ingoa","kei","ingoa","ingoa","oa",238.124,238.194,"ingoa oa","ingoa","iNoa","oa",TRUE,"no",2,"no","M","M",238.131,575,955,238.138,576,988,238.145,579,1000,238.152,575,997,238.159,576,998,238.166,573,996,238.173,560,998,238.18,551,993,238.187,515,1009,""
"50",545,549,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165694;n_6846411-n_6846418;p_19;#=ew_69_152101;prefix=02704-;[0]=ew_0_1295866","te","ingoa","ra:","ingoa ","ingoa","oa",265.555,265.635,"ingoa oa","ingoa","iNoa","oa",TRUE,"no",2,"no","M","M",265.563,749,1717,265.571,752,1745,265.579,766,1700,265.587,745,1722,265.595,734,1696,265.603,808,1667,265.611,813,1681,265.619,785,1709,265.627,746,1713,""
"51",546,550,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165658;n_6846427-n_6846440;p_19;#=ew_69_152106;prefix=02709-;[0]=ew_0_1295897","taku","hoa","rangatira","hoa","hoa","oa",273.196,273.326,"hoa oa","hoa","hoa","oa",TRUE,"yes",1,"no","M","M",273.209,454,844,273.222,459,826,273.235,461,835,273.248,483,845,273.261,504,900,273.274,544,952,273.287,555,991,273.3,582,1064,273.313,588,1128,""
"52",550,554,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165667;n_6846489-n_6846497;p_19;#=ew_69_152150;prefix=02729-;[0]=ew_0_1295655","mate","katoa","hoki","katoa","katoa","oa",296.905,297.015,"katoa oa","katoa","katoa","oa",TRUE,"no",2,"no","M","M",296.916,526,1025,296.927,540,926,296.938,538,913,296.949,526,889,296.96,505,875,296.971,485,880,296.982,479,895,296.993,469,885,297.004,458,902,""
"53",552,556,"MAONZE","K002M","PresentElder","M","g_1943;em_12_165638;n_6846497-n_6846503;p_19;#=ew_69_152154;prefix=02731-;[0]=ew_0_1296256","mate","katoa","ra:tou","katoa","katoa","oa",299.39,299.49,"katoa oa","katoa","katoa","oa",TRUE,"no",2,"no","M","M",299.4,492,1117,299.41,509,1060,299.42,500,1033,299.43,507,1031,299.44,509,1026,299.45,507,1042,299.46,516,1087,299.47,515,1099,299.48,520,1099,""
"54",561,565,"MAONZE","K002M","PresentElder","M","g_19;em_12_1476;n_32096-n_32097;p_19;#=ew_69_152392;prefix=02765-;[0]=ew_0_12895","peeraa","ahakoa","patu","ahakoa","ahakoa","oa",28.455,28.755,"ahakoa oa","ahakoa","ahakoa","oa",TRUE,"no",3,"no","M","M",28.485,532,901,28.515,534,910,28.545,523,870,28.575,489,836,28.605,460,847,28.635,494,1125,28.665,480,870,28.695,551,1422,28.725,555,1466,""
