"","X.1","X","Corpus","Speaker","category","participant_gender","MatchId","Before.Match","Text","After.Match","Target.word","Target.orthography","Target.vowelCluster","Target.vowelCluster.start","Target.vowelCluster.end","joincode","word","word.alt.format","sequence","final","stress","moraPosition","complex","Language","participant_language","time_0_1","f1_time_0_1","f2_time_0_1","time_0_2","f1_time_0_2","f2_time_0_2","time_0_3","f1_time_0_3","f2_time_0_3","time_0_4","f1_time_0_4","f2_time_0_4","time_0_5","f1_time_0_5","f2_time_0_5","time_0_6","f1_time_0_6","f2_time_0_6","time_0_7","f1_time_0_7","f2_time_0_7","time_0_8","f1_time_0_8","f2_time_0_8","time_0_9","f1_time_0_9","f2_time_0_9","Error"
"254",1184,1188,"MAONZE","K002M","PresentElder","M","g_27;em_12_2248;n_32855-n_32856;p_19;#=ew_69_154908;prefix=05256-;[0]=ew_0_19103","taatou","whenua","ko","whenua ","whenua","ua",215.521,215.631,"whenua ua","whenua","fenua","ua",TRUE,"no",2,"no","M","M",215.532,428,1685,215.543,426,1455,215.554,486,1281,215.565,617,1414,215.576,561,999,215.587,531,1119,215.598,648,1214,215.609,898,1074,215.62,885,1144,""
"255",1193,1197,"MAONZE","K002M","PresentElder","M","g_27;em_12_2260;n_32867-n_32868;p_19;#=ew_69_154953;prefix=05301-;[0]=ew_0_19214","ao","kua","mea","kua","kua","ua",270.98,271.04,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",270.986,500,1857,270.992,528,1997,270.998,445,1412,271.004,285,1130,271.01,298,1390,271.016,313,1386,271.022,325,1360,271.028,314,1332,271.034,314,1343,""
"256",1202,1206,"MAONZE","K002M","PresentElder","M","g_27;em_12_2265;n_32872-n_32873;p_19;#=ew_69_154980;prefix=05328-;[0]=ew_0_19276","ngaa","tuakana","pe:nei","tuakana ","tuakana","ua",292.154,292.274,"tuakana ua","tuakana","tuakana","ua",FALSE,"yes",1,"no","M","M",292.166,434,1191,292.178,419,1012,292.19,426,1016,292.202,457,1013,292.214,552,1034,292.226,608,1135,292.238,629,1126,292.25,584,1085,292.262,557,1051,""
"257",1203,1207,"MAONZE","K002M","PresentElder","M","g_27;em_12_2266;n_32873-n_32874;p_19;#=ew_69_154982;prefix=05330-;[0]=ew_0_19279","eengari","kua","whakaarongo","kua","kua","ua",294.094,294.154,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",294.1,489,1445,294.106,477,1398,294.112,487,1252,294.118,518,1147,294.124,559,1053,294.13,573,974,294.136,552,965,294.142,537,971,294.148,556,988,""
"258",1205,1209,"MAONZE","K002M","PresentElder","M","g_27;em_12_2267;n_32874-n_32875;p_19;#=ew_69_154986;prefix=05334-;[0]=ew_0_19286","oh","kua","hoki","kua","kua","ua",297.225,297.325,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",297.235,463,915,297.245,470,891,297.255,463,944,297.265,426,968,297.275,442,999,297.285,478,958,297.295,482,1150,297.305,488,1206,297.315,495,1115,""
"259",1208,1212,"MAONZE","K002M","PresentElder","M","g_27;em_12_2270;n_32877-n_32878;p_19;#=ew_69_154999;prefix=05347-;[0]=ew_0_19323","tooku","wairua","koina","wairua ","wairua","ua",316.009,316.98,"wairua ua","wairua","wairua","ua",TRUE,"no",3,"no","M","M",316.1061,574,1117,316.2032,837,1857,316.3003,457,1760,316.3974,601,1749,316.4945,306,1602,316.5916,392,1924,316.6887,871,1713,316.7858,1091,2221,316.8829,643,1832,""
"260",1219,1223,"MAONZE","K002M","PresentElder","M","g_27;em_12_2281;n_32888-n_32889;p_19;#=ew_69_155028;prefix=05376-;[0]=ew_0_19419","um","rua","tau","rua","rua","ua",364.252,364.322,"rua ua","rua","rua","ua",TRUE,"yes",1,"no","M","M",364.259,768,1504,364.266,775,1510,364.273,748,1569,364.28,738,1512,364.287,722,1439,364.294,697,1391,364.301,733,1395,364.308,825,1405,364.315,656,1435,""
"261",1220,1224,"MAONZE","K002M","PresentElder","M","g_27;em_12_2282;n_32889-n_32890;p_19;#=ew_69_155038;prefix=05386-;[0]=ew_0_19434","taku","wairua","ki","wairua","wairua","ua",372.023,372.113,"wairua ua","wairua","wairua","ua",TRUE,"no",3,"no","M","M",372.032,408,1310,372.041,428,1210,372.05,459,1139,372.059,485,1107,372.068,482,1093,372.077,477,1118,372.086,501,1156,372.095,507,1228,372.104,505,1310,""
"262",1221,1225,"MAONZE","K002M","PresentElder","M","g_27;em_12_2283;n_32890-n_32891;p_19;#=ew_69_155044;prefix=05391-;[0]=ew_0_19443","tiimata","kua","runga","kua","kua","ua",376.132,376.192,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",376.138,453,673,376.144,460,756,376.15,454,764,376.156,447,787,376.162,459,837,376.168,467,864,376.174,463,880,376.18,456,908,376.186,448,937,""
"263",1262,1268,"MAONZE","K003M","PresentElder","M","g_445;em_12_169612;n_6943973-n_6943974;p_110;#=ew_69_155936;prefix=05635-;[0]=ew_0_1325344","moohou","kua","pakeke","kua","kua","ua",252.855,252.925,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",252.862,378,692,252.869,377,703,252.876,378,817,252.883,313,1030,252.89,283,921,252.897,291,763,252.904,309,1219,252.911,357,1143,252.918,398,1630,""
"264",1263,1269,"MAONZE","K003M","PresentElder","M","g_445;em_12_169625;n_6943976-n_6943977;p_110;#=ew_69_155973;prefix=05648-;[0]=ew_0_1325375","toona","tuahine","ki","tuahine","tuahine","ua",265.844,266.014,"tuahine ua","tuahine","tuahine","ua",FALSE,"yes",1,"no","M","M",265.861,1521,2338,265.878,905,1612,265.895,364,1072,265.912,366,1034,265.929,419,1027,265.946,484,1014,265.963,560,1285,265.98,582,1374,265.997,593,1492,""
"265",1264,1270,"MAONZE","K003M","PresentElder","M","g_445;em_12_169599;n_6943977-n_6943978;p_110;#=ew_69_155976;prefix=05649-;[0]=ew_0_1325670","kura","tuatahi","ma:ua","tuatahi","tuatahi","ua",270.164,270.354,"tuatahi ua","tuatahi","tuatahi","ua",FALSE,"yes",1,"no","M","M",270.183,504,1601,270.202,1384,2127,270.221,415,1205,270.24,534,1227,270.259,618,1301,270.278,618,1349,270.297,486,1292,270.316,620,1296,270.335,624,1373,""
"266",1265,1271,"MAONZE","K003M","PresentElder","M","g_445;em_12_169596;n_6943978-n_6943979;p_110;#=ew_69_155983;prefix=05651-;[0]=ew_0_1325579","toona","tuahine","engari","tuahine","tuahine","ua",271.797,271.897,"tuahine ua","tuahine","tuahine","ua",FALSE,"yes",1,"no","M","M",271.807,586,1820,271.817,385,1530,271.827,385,1310,271.837,405,1173,271.847,423,1065,271.857,426,1013,271.867,438,1038,271.877,469,1089,271.887,490,1247,""
"267",1286,1292,"MAONZE","K003M","PresentElder","M","g_446;em_12_46041;n_68538-n_68539;p_110;#=ew_69_155219;prefix=05703-;[0]=ew_0_1252750","oo","ma:tua","ka","ma:tua","ma:tua","ua",5.947,6.137,"ma:tua ua","ma:tua","mAtua","ua",TRUE,"no",3,"no","M","M",5.966,850,1808,5.985,1344,2447,6.004,344,1375,6.023,383,1310,6.042,421,1269,6.061,499,1289,6.08,507,1313,6.099,686,1362,6.118,549,1323,""
"268",1292,1298,"MAONZE","K003M","PresentElder","M","g_446;em_12_46049;n_68546-n_68547;p_110;#=ew_69_155309;prefix=05724-;[0]=ew_0_287004","koorero","tuatahi","a:","tuatahi","tuatahi","ua",31.798,31.968,"tuatahi ua","tuatahi","tuatahi","ua",FALSE,"yes",1,"no","M","M",31.815,1490,2215,31.832,403,1379,31.849,436,1212,31.866,498,1204,31.883,567,1275,31.9,629,1381,31.917,608,1398,31.934,549,1341,31.951,515,1293,""
"269",1301,1307,"MAONZE","K003M","PresentElder","M","g_446;em_12_169669;n_6944565-n_6944566;p_110;#=ew_69_155498;prefix=05773-;[0]=ew_0_1325734","aa","kauma:tua","tonu","kauma:tua","kauma:tua","ua",87.485,87.645,"kauma:tua ua","kauma:tua","kaumAtua","ua",TRUE,"no",5,"no","M","M",87.501,992,1652,87.517,357,1458,87.533,374,1145,87.549,429,1123,87.565,487,1124,87.581,519,1140,87.597,533,1175,87.613,512,1252,87.629,474,1141,""
"270",1305,1311,"MAONZE","K003M","PresentElder","M","g_446;em_12_169645;n_6944571-n_6944572;p_110;#=ew_69_155600;prefix=05792-;[0]=ew_0_1325717","e","whakapuare","i","whakapuare","whakapuare","ua",105.136,105.256,"whakapuare ua","whakapuare","fakapuare","ua",FALSE,"yes",3,"no","M","M",105.148,451,737,105.16,480,740,105.172,514,748,105.184,546,816,105.196,561,875,105.208,578,915,105.22,590,968,105.232,597,1085,105.244,603,1128,""
"271",1315,1321,"MAONZE","K003M","PresentElder","M","g_446;em_12_169657;n_6944586-n_6944587;p_110;#=ew_69_155766;prefix=05838-;[0]=ew_0_1326063","eeraa","a:huatanga","ka:re","a:huatanga","a:huatanga","ua",166.394,166.654,"a:huatanga ua","a:huatanga","AhuataNa","ua",FALSE,"no",3,"no","M","M",166.42,461,1070,166.446,421,883,166.472,361,799,166.498,368,819,166.524,414,946,166.55,513,1015,166.576,585,1183,166.602,608,1357,166.628,521,1314,""
"272",1323,1329,"MAONZE","K003M","PresentElder","M","g_446;em_12_169638;n_6944599-n_6944600;p_110;#=ew_69_155832;prefix=05863-;[0]=ew_0_1325751","aku","ma:tua","ki","ma:tua","ma:tua","ua",214.81,214.95,"ma:tua ua","ma:tua","mAtua","ua",TRUE,"no",3,"no","M","M",214.824,285,1814,214.838,350,1580,214.852,392,1480,214.866,410,1394,214.88,416,1409,214.894,426,1402,214.908,420,1396,214.922,400,1443,214.936,418,1554,""
"273",1331,1337,"MAONZE","K003M","PresentElder","M","g_446;em_12_169677;n_6944612-n_6944613;p_110;#=ew_69_156022;prefix=05888-;[0]=ew_0_1325761","pakanga","tuatahi","- a:","tuatahi","tuatahi","ua",254.749,254.959,"tuatahi ua","tuatahi","tuatahi","ua",FALSE,"yes",1,"no","M","M",254.77,1383,1995,254.791,370,1037,254.812,374,966,254.833,430,1002,254.854,519,1071,254.875,604,1158,254.896,614,1329,254.917,519,1354,254.938,579,1220,""
"274",1333,1339,"MAONZE","K003M","PresentElder","M","g_446;em_12_169660;n_6944613-n_6944614;p_110;#=ew_69_156027;prefix=05892-;[0]=ew_0_1326055","pakanga","tuatahi","kua","tuatahi","tuatahi","ua",259.403,259.563,"tuatahi ua","tuatahi","tuatahi","ua",FALSE,"yes",1,"no","M","M",259.419,636,1634,259.435,381,1235,259.451,413,1065,259.467,509,1152,259.483,602,1246,259.499,543,1270,259.515,622,1275,259.531,531,1239,259.547,457,1265,""
"275",1334,1340,"MAONZE","K003M","PresentElder","M","g_446;em_12_169678;n_6944614-n_6944615;p_110;#=ew_69_156028;prefix=05893-;[0]=ew_0_1325804","tuatahi","kua","ki","kua","kua","ua",260.256,260.336,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",260.264,643,901,260.272,456,989,260.28,404,781,260.288,411,824,260.296,417,862,260.304,436,850,260.312,424,766,260.32,420,729,260.328,546,719,""
"276",1336,1342,"MAONZE","K003M","PresentElder","M","g_446;em_12_169666;n_6944615-n_6944616;p_110;#=ew_69_156033;prefix=05896-;[0]=ew_0_1326124","e","purua","nei","purua","purua","ua",263.746,263.806,"purua ua","purua","purua","ua",TRUE,"no",2,"yes","M","M",263.752,569,1423,263.758,572,1436,263.764,572,1418,263.77,576,1444,263.776,577,1480,263.782,566,1476,263.788,558,1464,263.794,554,1452,263.8,539,1419,""
"277",1337,1343,"MAONZE","K003M","PresentElder","M","g_446;em_12_169640;n_6944620-n_6944621;p_110;#=ew_69_156098;prefix=05910-;[0]=ew_0_1325946","engari","kua","hoki","kua","kua","ua",277.188,277.248,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",277.194,829,926,277.2,752,976,277.206,693,996,277.212,653,869,277.218,637,831,277.224,621,922,277.23,593,958,277.236,586,906,277.242,603,814,""
"278",1338,1344,"MAONZE","K003M","PresentElder","M","g_446;em_12_169685;n_6944621-n_6944622;p_110;#=ew_69_156112;prefix=05914-;[0]=ew_0_1325768","inaaianei","kua","kite","kua","kua","ua",279.342,279.402,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",279.348,637,1087,279.354,587,875,279.36,592,810,279.366,547,832,279.372,470,813,279.378,417,723,279.384,393,690,279.39,387,709,279.396,389,719,""
"279",1345,1351,"MAONZE","K003M","PresentElder","M","g_446;em_12_46136;n_68628-n_68629;p_110;#=ew_69_156168;prefix=05939-;[0]=ew_0_287634","mea","kua","wareware","kua","kua","ua",316.071,NA,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERROR: NumberFormatException: For input string: ""NA"""
"280",1350,1356,"MAONZE","K003M","PresentElder","M","g_446;em_12_46146;n_68638-n_68639;p_110;#=ew_69_156189;prefix=05960-;[0]=ew_0_1253264","he","kauma:tua","meamea","kauma:tua","kauma:tua","ua",349.078,349.368,"kauma:tua ua","kauma:tua","kaumAtua","ua",TRUE,"no",5,"no","M","M",349.107,316,1555,349.136,378,981,349.165,428,1017,349.194,527,1017,349.223,569,1094,349.252,587,1126,349.281,564,1162,349.31,592,1158,349.339,577,1163,""
"281",1355,1361,"MAONZE","K003M","PresentElder","M","g_446;em_12_46150;n_68642-n_68643;p_110;#=ew_69_156197;prefix=05968-;[0]=ew_0_287732","mea","kua","mate","kua","kua","ua",360.606,360.676,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",360.613,551,1198,360.62,458,1152,360.627,461,894,360.634,458,874,360.641,446,967,360.648,452,885,360.655,450,943,360.662,446,1207,360.669,434,1346,""
"282",1356,1362,"MAONZE","K003M","PresentElder","M","g_446;em_12_46152;n_68644-n_68645;p_110;#=ew_69_156203;prefix=05974-;[0]=ew_0_287750","marae","kua","wareware","kua","kua","ua",371.309,371.369,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",371.315,589,807,371.321,562,652,371.327,542,664,371.333,492,754,371.339,442,810,371.345,432,849,371.351,444,861,371.357,449,833,371.363,467,775,""
"283",1360,1366,"MAONZE","K003M","PresentElder","M","g_447;em_12_46156;n_7605-n_68648;p_110;#=ew_69_155217;prefix=05985-;[0]=ew_0_1253082","teeraa","kauma:tua","ki","kauma:tua","kauma:tua","ua",2.38,2.53,"kauma:tua ua","kauma:tua","kaumAtua","ua",TRUE,"no",5,"no","M","M",2.395,636,1917,2.41,355,1677,2.425,387,1661,2.44,416,1598,2.455,448,1535,2.47,476,1523,2.485,498,1546,2.5,490,1589,2.515,451,1665,""
"284",1371,1377,"MAONZE","K003M","PresentElder","M","g_447;em_12_46165;n_68656-n_68657;p_110;#=ew_69_155356;prefix=06018-;[0]=ew_0_287870","te","whenua","ki","whenua","whenua","ua",31.219,31.489,"whenua ua","whenua","fenua","ua",TRUE,"no",2,"no","M","M",31.246,466,1586,31.273,400,1537,31.3,392,1341,31.327,454,1214,31.354,444,1143,31.381,525,1170,31.408,582,1292,31.435,630,1309,31.462,609,1330,""
"285",1378,1384,"MAONZE","K003M","PresentElder","M","g_447;em_12_169750;n_6945228-n_6945229;p_110;#=ew_69_155457;prefix=06042-;[0]=ew_0_1326381","aa","kua","mo:hio","kua","kua","ua",67.404,67.514,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",67.415,407,929,67.426,389,659,67.437,421,768,67.448,388,1135,67.459,361,1267,67.47,361,1240,67.481,362,1112,67.492,374,1177,67.503,376,1305,""
"286",1383,1389,"MAONZE","K003M","PresentElder","M","g_447;em_12_169748;n_6945230-n_6945231;p_110;#=ew_69_155518;prefix=06055-;[0]=ew_0_1326498","anaa","kua","kitea","kua","kua","ua",75.067,75.147,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",75.075,543,1959,75.083,486,2158,75.091,394,565,75.099,357,563,75.107,450,568,75.115,421,531,75.123,385,1341,75.131,566,1873,75.139,603,1024,""
"287",1388,1394,"MAONZE","K003M","PresentElder","M","g_447;em_12_169753;n_6945238-n_6945239;p_110;#=ew_69_155577;prefix=06070-;[0]=ew_0_1326474","ia","kua","kite","kua","kua","ua",97.953,98.083,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",97.966,393,743,97.979,420,548,97.992,392,642,98.005,396,687,98.018,394,613,98.031,450,604,98.044,245,609,98.057,442,654,98.07,548,1039,""
"288",1393,1399,"MAONZE","K003M","PresentElder","M","g_447;em_12_169740;n_6945248-n_6945249;p_110;#=ew_69_155692;prefix=06100-;[0]=ew_0_1326344","tangata","whenua","me","whenua ","whenua","ua",138.636,138.866,"whenua ua","whenua","fenua","ua",TRUE,"no",2,"no","M","M",138.659,365,1070,138.682,411,1096,138.705,453,1075,138.728,529,1168,138.751,555,1342,138.774,627,1200,138.797,619,1321,138.82,512,1268,138.843,370,1277,""
"289",1396,1402,"MAONZE","K003M","PresentElder","M","g_447;em_12_169734;n_6945255-n_6945256;p_110;#=ew_69_155789;prefix=06124-;[0]=ew_0_1326419","tangata","whenua","#NAME?","whenua","whenua","ua",167.511,167.711,"whenua ua","whenua","fenua","ua",TRUE,"no",2,"no","M","M",167.531,380,1253,167.551,432,1002,167.571,440,867,167.591,542,885,167.611,592,1057,167.631,620,1161,167.651,536,1137,167.671,588,1062,167.691,526,1241,""
"290",1398,1404,"MAONZE","K003M","PresentElder","M","g_447;em_12_169733;n_6945257-n_6945258;p_110;#=ew_69_155811;prefix=06130-;[0]=ew_0_1326371","ngaa","ma:tua","mena","ma:tua","ma:tua","ua",174.46,174.67,"ma:tua ua","ma:tua","mAtua","ua",TRUE,"no",3,"no","M","M",174.481,558,1765,174.502,419,1461,174.523,417,1339,174.544,433,1330,174.565,536,1307,174.586,587,1343,174.607,569,1392,174.628,570,1380,174.649,672,1397,""
"291",1402,1408,"MAONZE","K003M","PresentElder","M","g_447;em_12_169706;n_6945264-n_6945265;p_110;#=ew_69_155862;prefix=06149-;[0]=ew_0_1326664","te","whenua","kia","whenua","whenua","ua",191.013,191.273,"whenua ua","whenua","fenua","ua",TRUE,"no",2,"no","M","M",191.039,433,1094,191.065,414,959,191.091,480,943,191.117,567,993,191.143,639,1173,191.169,670,1117,191.195,630,1099,191.221,382,981,191.247,439,1029,""
"292",1410,1416,"MAONZE","K003M","PresentElder","M","g_447;em_12_169738;n_6945275-n_6945276;p_110;#=ew_69_155935;prefix=06181-;[0]=ew_0_1326240","te","whenua","-","whenua","whenua","ua",229.778,229.948,"whenua ua","whenua","fenua","ua",TRUE,"no",2,"no","M","M",229.795,358,1255,229.812,363,1143,229.829,380,1033,229.846,418,914,229.863,408,1011,229.88,562,1089,229.897,374,1042,229.914,593,1126,229.931,491,1594,""
"293",1428,1434,"MAONZE","K003M","PresentElder","M","g_448;em_12_161504;n_6125820-n_6125822;p_110;#=ew_69_155098;prefix=06311-;[0]=ew_0_1252654","te","a:hua","kei","a:hua","a:hua","ua",75.768,75.898,"a:hua ua","a:hua","Ahua","ua",TRUE,"no",3,"no","M","M",75.781,515,903,75.794,494,989,75.807,499,997,75.82,523,1081,75.833,522,1095,75.846,492,1086,75.859,522,1170,75.872,485,1137,75.885,521,1178,""
"294",1437,1443,"MAONZE","K003M","PresentElder","M","g_448;em_12_161401;n_6125886-n_6125888;p_110;#=ew_69_155195;prefix=06401-;[0]=ew_0_1254107","tina","#NAME?","whakaaea","#NAME?","kua","ua",189.218,189.278,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",189.224,898,1131,189.23,853,1202,189.236,736,1264,189.242,694,1293,189.248,571,1194,189.254,457,1108,189.26,624,1195,189.266,862,1316,189.272,943,1391,""
"295",1439,1445,"MAONZE","K003M","PresentElder","M","g_448;em_12_161524;n_6125898-n_6125900;p_110;#=ew_69_155256;prefix=06416-;[0]=ew_0_1253597","te","rua","wiki","rua","rua","ua",206.909,207.099,"rua ua","rua","rua","ua",TRUE,"yes",1,"no","M","M",206.928,424,1429,206.947,361,1376,206.966,366,1097,206.985,384,1039,207.004,442,1023,207.023,467,1046,207.042,503,1033,207.061,497,1023,207.08,469,998,""
"296",1440,1446,"MAONZE","K003M","PresentElder","M","g_448;em_12_161423;n_6125904-n_6125906;p_110;#=ew_69_155261;prefix=06417-;[0]=ew_0_1254786","marama","tua","tuarua","tua","tua","ua",214.946,215.256,"tua ua","tua","tua","ua",TRUE,"yes",1,"no","M","M",214.977,321,1560,215.008,417,1319,215.039,535,1378,215.07,574,1405,215.101,535,1411,215.132,542,1427,215.163,473,1385,215.194,501,1366,215.225,501,1523,""
"297",1444,1450,"MAONZE","K003M","PresentElder","M","g_448;em_12_161397;n_6125909-n_6125911;p_110;#=ew_69_155287;prefix=06424-;[0]=ew_0_1254757","nei","kua","titiro","kua","kua","ua",225.637,225.727,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",225.646,493,895,225.655,425,972,225.664,481,1086,225.673,500,1104,225.682,500,1182,225.691,509,1297,225.7,447,1196,225.709,382,1146,225.718,286,1123,""
"298",1452,1458,"MAONZE","K003M","PresentElder","M","g_448;em_12_161415;n_6125935-n_6125937;p_110;#=ew_69_155503;prefix=06478-;[0]=ew_0_1252289","poupou","kua","mo:hio","kua","kua","ua",272.562,272.622,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",272.568,473,1007,272.574,442,945,272.58,446,894,272.586,409,871,272.592,356,990,272.598,323,1185,272.604,312,1312,272.61,309,1365,272.616,312,1312,""
"299",1464,1470,"MAONZE","K003M","PresentElder","M","g_449;em_12_46374;n_7615-n_68853;p_110;#=ew_69_154650;prefix=06539-;[0]=ew_0_289523","NAME","rua","wiki","rua","rua","ua",4.64,4.83,"rua ua","rua","rua","ua",TRUE,"yes",1,"no","M","M",4.659,378,1019,4.678,393,934,4.697,403,1014,4.716,396,1067,4.735,427,1092,4.754,461,1072,4.773,433,1016,4.792,368,815,4.811,351,758,""
"300",1474,1480,"MAONZE","K003M","PresentElder","M","g_449;em_12_46380;n_68858-n_68859;p_110;#=ew_69_154661;prefix=06550-;[0]=ew_0_289569","ia","kua","mau"," kua","kua","ua",25.641,25.701,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",25.647,490,785,25.653,491,839,25.659,449,888,25.665,413,898,25.671,380,903,25.677,359,956,25.683,339,1035,25.689,308,1083,25.695,300,1117,""
"301",1481,1487,"MAONZE","K003M","PresentElder","M","g_449;em_12_46402;n_68880-n_68881;p_110;#=ew_69_154678;prefix=06567-;[0]=ew_0_289742","wiki","tuatahi","tuarua","tuatahi","tuatahi","ua",100.125,100.315,"tuatahi ua","tuatahi","tuatahi","ua",FALSE,"yes",1,"no","M","M",100.144,392,1640,100.163,402,1279,100.182,432,1239,100.201,510,1303,100.22,540,1379,100.239,556,1372,100.258,511,1358,100.277,538,1336,100.296,532,1406,""
"302",1484,1490,"MAONZE","K003M","PresentElder","M","g_449;em_12_46403;n_68881-n_68882;p_110;#=ew_69_154681;prefix=06570-;[0]=ew_0_289744","tuarua","tuatoru","o"," tuatoru","tuatoru","ua",101.866,102.056,"tuatoru ua","tuatoru","tuatoru","ua",FALSE,"yes",1,"no","M","M",101.885,499,1644,101.904,537,1438,101.923,416,1206,101.942,472,1268,101.961,507,1186,101.98,521,1253,101.999,518,1204,102.018,463,1222,102.037,459,1272,""
"303",1485,1491,"MAONZE","K003M","PresentElder","M","g_449;em_12_46403;n_68881-n_68882;p_110;#=ew_69_154682;prefix=06571-;[0]=ew_0_289750","marama","tuatoru","#NAME?","tuatoru ","tuatoru","ua",105.216,105.416,"tuatoru ua","tuatoru","tuatoru","ua",FALSE,"yes",1,"no","M","M",105.236,540,1556,105.256,1069,1696,105.276,377,1282,105.296,398,1210,105.316,469,1223,105.336,552,1324,105.356,515,1340,105.376,468,1314,105.396,499,1243,""
"304",1492,1498,"MAONZE","K003M","PresentElder","M","g_449;em_12_46436;n_68914-n_68915;p_110;#=ew_69_154698;prefix=06587-;[0]=ew_0_290024","think","kua","kite","kua","kua","ua",222.794,222.894,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",222.804,552,746,222.814,450,919,222.824,529,875,222.834,358,1208,222.844,413,872,222.854,571,1554,222.864,584,1849,222.874,352,673,222.884,742,1950,""
"305",1493,1499,"MAONZE","K003M","PresentElder","M","g_449;em_12_46450;n_68928-n_68929;p_110;#=ew_69_154702;prefix=06591-;[0]=ew_0_290151","raa","kua","kite"," kua","kua","ua",270.017,270.117,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",270.027,421,755,270.037,397,724,270.047,394,696,270.057,411,715,270.067,448,717,270.077,539,752,270.087,491,895,270.097,347,693,270.107,418,825,""
"306",1496,1502,"MAONZE","K003M","PresentElder","M","g_449;em_12_46454;n_68932-n_68933;p_110;#=ew_69_154708;prefix=06597-;[0]=ew_0_290194","hoa","kua","pai","kua","kua","ua",286.906,287.026,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",286.918,672,1762,286.93,1249,1958,286.942,812,2075,286.954,1002,2310,286.966,679,1798,286.978,649,1580,286.99,858,1509,287.002,628,1257,287.014,641,1351,""
"307",1497,1503,"MAONZE","K003M","PresentElder","M","g_449;em_12_46454;n_68932-n_68933;p_110;#=ew_69_154710;prefix=06599-;[0]=ew_0_290196","pai","kua","pai","kua","kua","ua",287.616,288.376,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",287.692,636,1588,287.768,576,1591,287.844,780,1459,287.92,734,1375,287.996,583,1180,288.072,685,1701,288.148,737,1403,288.224,745,1531,288.3,631,1631,""
"308",1518,1524,"MAONZE","K003M","PresentElder","M","g_450;em_12_46544;n_69012-n_69013;p_110;#=ew_69_156653;prefix=06679-;[0]=ew_0_290912","reira","kua,","ta:","kua,","kua","ua",116.695,116.915,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",116.717,515,1505,116.739,351,1530,116.761,348,1546,116.783,335,1558,116.805,307,1556,116.827,367,1366,116.849,348,1483,116.871,791,1676,116.893,451,1402,""
"309",1520,1526,"MAONZE","K003M","PresentElder","M","g_450;em_12_46545;n_69013-n_69014;p_110;#=ew_69_156663;prefix=06683-;[0]=ew_0_290926","te","rua","takoto","rua","rua","ua",123.331,NA,"rua ua","rua","rua","ua",TRUE,"yes",1,"no","M","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERROR: NumberFormatException: For input string: ""NA"""
"310",1529,1535,"MAONZE","K003M","PresentElder","M","g_450;em_12_46550;n_69018-n_69019;p_110;#=ew_69_156701;prefix=06712-;[0]=ew_0_290992","naa","kua","kite","kua","kua","ua",142.206,NA,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERROR: NumberFormatException: For input string: ""NA"""
"311",1530,1536,"MAONZE","K003M","PresentElder","M","g_450;em_12_169807;n_6946179-n_6946180;p_110;#=ew_69_156712;prefix=06721-;[0]=ew_0_1327053","whakaaro","kua","huri","kua","kua","ua",161.862,161.922,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M","M",161.868,582,953,161.874,545,960,161.88,512,996,161.886,512,1021,161.892,499,1031,161.898,477,1000,161.904,479,983,161.91,485,992,161.916,481,985,""
