"","X","Transcript","Corpus","Speaker","category","participant_gender","MatchId","Before.Match","Text","After.Match","Target.word","Target.orthography","Target.vowelCluster","Target.vowelCluster.start","Target.vowelCluster.end","joincode","word","word.alt.format","sequence","final","stress","moraPosition","complex","Language"
"1",1,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_878;n_38-n_31519;p_28;#=ew_69_149439;prefix=00037-;[0]=ew_0_7788","rere","kua","mai","kua","kua","ua",9.034,9.294,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"2",2,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_895;n_31531-n_31532;p_28;#=ew_69_149463;prefix=00059-;[0]=ew_0_7916","i","whakaaetia","te","whakaaetia","whakaaetia","ia",69.535,69.685,"whakaaetia ia","whakaaetia","fakaaetia","ia",TRUE,"no",5,"no","M"
"3",3,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_898;n_31534-n_31535;p_28;#=ew_69_149472;prefix=00068-;[0]=ew_0_7944","keeti","kia","hounga","kia","kia","ia",81.022,81.132,"kia ia","kia","kia","ia",TRUE,"yes",1,"no","M"
"4",4,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_900;n_31536-n_31537;p_28;#=ew_69_149476;prefix=00072-;[0]=ew_0_7957","hoki","kia","mutu","kia","kia","ia",84.268,84.328,"kia ia","kia","kia","ia",TRUE,"yes",1,"no","M"
"5",6,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_903;n_31539-n_31540;p_28;#=ew_69_149484;prefix=00078-;[0]=ew_0_7982","te","mea","hoki","mea","mea","ea",95.284,95.344,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"6",8,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_907;n_31543-n_31544;p_28;#=ew_69_149494;prefix=00087-;[0]=ew_0_8015","te","mehemea","te","mehemea","mehemea","ea",110.123,110.283,"mehemea ea","mehemea","mehemea","ea",TRUE,"no",3,"no","M"
"7",9,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_907;n_31543-n_31544;p_28;#=ew_69_149496;prefix=00089-;[0]=ew_0_1231550","eenei","a:huatanga","i","a:huatanga","a:huatanga","ua",112.233,112.343,"a:huatanga ua","a:huatanga","AhuataNa","ua",FALSE,"no",3,"no","M"
"8",11,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_913;n_31549-n_31550;p_28;#=ew_69_149514;prefix=00104-;[0]=ew_0_8076","toomaatou","tumuaki","ma:hita","tumuaki","tumuaki","ua",134.333,134.473,"tumuaki ua","tumuaki","tumuaki","ua",FALSE,"no",2,"yes","M"
"9",12,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_917;n_31553-n_31554;p_28;#=ew_69_149526;prefix=00112-;[0]=ew_0_8112","he","mea","hou","mea","mea","ea",146.925,147.075,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"10",13,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_918;n_31554-n_31555;p_28;#=ew_69_149533;prefix=00118-;[0]=ew_0_8130","waa","ahakoa","te","ahakoa ","ahakoa","oa",156.371,156.711,"ahakoa oa","ahakoa","ahakoa","oa",TRUE,"no",3,"no","M"
"11",14,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_922;n_31558-n_31559;p_28;#=ew_69_149542;prefix=00124-;[0]=ew_0_1230989","ngaa","a:huatanga","hoki","a:huatanga","a:huatanga","ua",174.726,174.856,"a:huatanga ua","a:huatanga","AhuataNa","ua",FALSE,"no",3,"no","M"
"12",16,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_927;n_31563-n_31564;p_28;#=ew_69_149552;prefix=00133-;[0]=ew_0_8199","ka","waihotia","te","waihotia","waihotia","ia",191.12,191.22,"waihotia ia","waihotia","waihotia","ia",TRUE,"no",4,"no","M"
"13",18,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_930;n_31566-n_31567;p_28;#=ew_69_149558;prefix=00139-;[0]=ew_0_8218","naa","kua","hou","kua","kua","ua",199.549,199.619,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"14",20,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_933;n_31569-n_31570;p_28;#=ew_69_149564;prefix=00144-;[0]=ew_0_8247","te","huarahi","hei","huarahi","huarahi","ua",211.739,211.859,"huarahi ua","huarahi","huarahi","ua",FALSE,"yes",1,"no","M"
"15",21,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_935;n_31571-n_31572;p_28;#=ew_69_149599;prefix=00150-;[0]=ew_0_8264","tae","noa","mai","noa","noa","oa",217.337,217.417,"noa oa","noa","noa","oa",TRUE,"yes",1,"no","M"
"16",22,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_936;n_31572-n_31573;p_28;#=ew_69_149608;prefix=00155-;[0]=ew_0_1231249","he","a:hua","rereke:","a:hua","a:hua","ua",223.909,224.019,"a:hua ua","a:hua","Ahua","ua",TRUE,"no",3,"no","M"
"17",23,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_937;n_31573-n_31574;p_28;#=ew_69_149610;prefix=00156-;[0]=ew_0_1231037","he","a:hua","rereke:","a:hua","a:hua","ua",225.814,225.914,"a:hua ua","a:hua","Ahua","ua",TRUE,"no",3,"no","M"
"18",24,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_940;n_31576-n_31577;p_28;#=ew_69_149617;prefix=00159-;[0]=ew_0_8319","ngaa","whakahua","kupu","whakahua","whakahua","ua",242.455,242.725,"whakahua ua","whakahua","fakahua","ua",TRUE,"yes",3,"no","M"
"19",25,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_947;n_31583-n_31584;p_28;#=ew_69_149668;prefix=00180-;[0]=ew_0_8384","kai","apoapo","me","apoapo","apoapo","oa",265.616,265.756,"apoapo oa","apoapo","apoapo","oa",FALSE,"no",2,"yes","M"
"20",27,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_949;n_31585-n_31586;p_28;#=ew_69_149672;prefix=00182-;[0]=ew_0_8395","he","poaka","and","poaka","poaka","oa",269.633,269.883,"poaka oa","poaka","poaka","oa",FALSE,"yes",1,"no","M"
"21",29,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_954;n_31590-n_31591;p_28;#=ew_69_149697;prefix=00195-;[0]=ew_0_8435","kai","apoapo","ma:","apoapo","apoapo","oa",283.328,283.508,"apoapo oa","apoapo","apoapo","oa",FALSE,"no",2,"yes","M"
"22",31,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_958;n_31594-n_31595;p_28;#=ew_69_149720;prefix=00203-;[0]=ew_0_8461","peeraa","kia","tae","kia","kia","ia",294.129,294.209,"kia ia","kia","kia","ia",TRUE,"yes",1,"no","M"
"23",32,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_963;n_31599-n_31600;p_28;#=ew_69_149749;prefix=00215-;[0]=ew_0_8504","ka","katia","te","katia","katia","ia",307.4,307.53,"katia ia","katia","katia","ia",TRUE,"no",2,"yes","M"
"24",34,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_968;n_31604-n_31605;p_28;#=ew_69_149805;prefix=00232-;[0]=ew_0_8542","hoki","mehemea","ka","mehemea","mehemea","ea",322.079,322.179,"mehemea ea","mehemea","mehemea","ea",TRUE,"no",3,"no","M"
"25",35,"K001M-01.trs","MAONZE","K001M","PresentElder","M","g_12;em_12_969;n_31605-n_31606;p_28;#=ew_69_149815;prefix=00236-;[0]=ew_0_8556","he","mea","tapu","mea","mea","ea",328.207,328.477,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"26",41,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_783;n_31429-n_31430;p_28;#=ew_69_149215;prefix=00258-;[0]=ew_0_7012","naa","kua","puta","kua","kua","ua",17.983,18.133,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"27",42,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_785;n_31431-n_31432;p_28;#=ew_69_149223;prefix=00264-;[0]=ew_0_1231057","maatou","ma:tua","ti:puna","ma:tua","ma:tua","ua",25.269,25.379,"ma:tua ua","ma:tua","mAtua","ua",TRUE,"no",3,"no","M"
"28",44,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_792;n_31438-n_31439;p_28;#=ew_69_149242;prefix=00279-;[0]=ew_0_1231548","aku","ma:tua","taku","ma:tua","ma:tua","ua",51.947,52.227,"ma:tua ua","ma:tua","mAtua","ua",TRUE,"no",3,"no","M"
"29",46,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_798;n_31444-n_31445;p_28;#=ew_69_149256;prefix=00293-;[0]=ew_0_7163","maamaa","kia","ka","kia","kia","ia",74.385,74.615,"kia ia","kia","kia","ia",TRUE,"yes",1,"no","M"
"30",50,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_800;n_31446-n_31447;p_28;#=ew_69_149263;prefix=00300-;[0]=ew_0_7176","hei","tiaki","i","tiaki","tiaki","ia",85.789,86.019,"tiaki ia","tiaki","tiaki","ia",FALSE,"yes",1,"no","M"
"31",51,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_801;n_31447-n_31448;p_28;#=ew_69_149267;prefix=00303-;[0]=ew_0_7185","e","tiaki","nei","tiaki","tiaki","ia",90.478,90.648,"tiaki ia","tiaki","tiaki","ia",FALSE,"yes",1,"no","M"
"32",52,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_806;n_31452-n_31453;p_28;#=ew_69_149278;prefix=00314-;[0]=ew_0_7222","eeraa","mea","katoa","mea","mea","ea",106.362,106.492,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"33",55,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_809;n_31455-n_31456;p_28;#=ew_69_149288;prefix=00324-;[0]=ew_0_7249","te","mea","kua","mea","mea","ea",119.806,119.896,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"34",58,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_810;n_31456-n_31457;p_28;#=ew_69_149293;prefix=00329-;[0]=ew_0_7266","teeraa","mea","hoki","mea","mea","ea",127.746,128.256,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"35",59,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_815;n_31461-n_31462;p_28;#=ew_69_149303;prefix=00338-;[0]=ew_0_7306","ka","kitea","te","kitea","kitea","ea",148.575,148.995,"kitea ea","kitea","kitea","ea",TRUE,"no",2,"yes","M"
"36",61,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_819;n_31465-n_31466;p_28;#=ew_69_149315;prefix=00349-;[0]=ew_0_7336","naa","kua","tae","kua","kua","ua",163.6,163.71,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"37",62,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_820;n_31466-n_31467;p_28;#=ew_69_149321;prefix=00354-;[0]=ew_0_7343","inaaianei","kua","tau","kua","kua","ua",166.447,166.567,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"38",65,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_825;n_31471-n_31472;p_28;#=ew_69_149333;prefix=00366-;[0]=ew_0_7390","te","mea","hoki","mea","mea","ea",185.146,185.206,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"39",66,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_827;n_31473-n_31474;p_28;#=ew_69_149337;prefix=00370-;[0]=ew_0_1231071","e","ki:tia","nei","ki:tia","ki:tia","ia",190.976,191.156,"ki:tia ia","ki:tia","kItia","ia",TRUE,"no",3,"no","M"
"40",69,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_830;n_31476-n_31477;p_28;#=ew_69_149345;prefix=00378-;[0]=ew_0_7432","katoa","ahakoa","ko","ahakoa","ahakoa","oa",201.489,201.579,"ahakoa oa","ahakoa","ahakoa","oa",TRUE,"no",3,"no","M"
"41",71,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_834;n_31480-n_31481;p_28;#=ew_69_149360;prefix=00391-;[0]=ew_0_7469","waa","mehemea","kore","mehemea","mehemea","ea",216.224,216.354,"mehemea ea","mehemea","mehemea","ea",TRUE,"no",3,"no","M"
"42",72,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_838;n_31484-n_31485;p_28;#=ew_69_149367;prefix=00398-;[0]=ew_0_7495","ana","kua","ngaro","kua","kua","ua",227.906,227.996,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"43",78,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_848;n_31494-n_31495;p_28;#=ew_69_149385;prefix=00414-;[0]=ew_0_1230768","kua","a:hua","mo:hio","a:hua","a:hua","ua",260.011,260.141,"a:hua ua","a:hua","Ahua","ua",TRUE,"no",3,"no","M"
"44",81,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_851;n_31497-n_31498;p_28;#=ew_69_149394;prefix=00423-;[0]=ew_0_7582","rapa","huarahi","te","huarahi","huarahi","ua",273.37,273.53,"huarahi ua","huarahi","huarahi","ua",FALSE,"yes",1,"no","M"
"45",82,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_853;n_31499-n_31500;p_28;#=ew_69_149397;prefix=00426-;[0]=ew_0_1231556","ka","whakare:rea","ka","whakare:rea","whakare:rea","ea",281.138,281.388,"whakare:rea ea","whakare:rea","fakarErea","ea",TRUE,"no",5,"yes","M"
"46",83,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_859;n_31505-n_31506;p_28;#=ew_69_149404;prefix=00433-;[0]=ew_0_7636","te","reanga","e","reanga ","reanga","ea",301.263,301.503,"reanga ea","reanga","reaNa","ea",FALSE,"yes",1,"no","M"
"47",84,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_860;n_31506-n_31507;p_28;#=ew_69_149405;prefix=00434-;[0]=ew_0_7638","e","kitea","nei","kitea","kitea","ea",302.57,302.69,"kitea ea","kitea","kitea","ea",TRUE,"no",2,"yes","M"
"48",85,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_860;n_31506-n_31507;p_28;#=ew_69_149407;prefix=00436-;[0]=ew_0_7643","te","reanga","ngaro","reanga","reanga","ea",303.4,303.54,"reanga ea","reanga","reaNa","ea",FALSE,"yes",1,"no","M"
"49",86,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_861;n_31507-n_31508;p_28;#=ew_69_149408;prefix=00437-;[0]=ew_0_7647","te","reanga","ngaro","reanga","reanga","ea",305.236,305.386,"reanga ea","reanga","reaNa","ea",FALSE,"yes",1,"no","M"
"50",87,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_861;n_31507-n_31508;p_28;#=ew_69_149410;prefix=00439-;[0]=ew_0_7655","te","reanga","i","reanga","reanga","ea",306.976,307.116,"reanga ea","reanga","reaNa","ea",FALSE,"yes",1,"no","M"
"51",88,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_862;n_31508-n_31509;p_28;#=ew_69_149411;prefix=00440-;[0]=ew_0_1230834","ngaa","a:huatanga","o","a:huatanga","a:huatanga","ua",308.89,309.01,"a:huatanga ua","a:huatanga","AhuataNa","ua",FALSE,"no",3,"no","M"
"52",89,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_863;n_31509-n_31510;p_28;#=ew_69_149418;prefix=00446-;[0]=ew_0_7674","ana","kua","puta","kua","kua","ua",315.175,315.265,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"53",90,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_864;n_31510-n_31511;p_28;#=ew_69_149423;prefix=00451-;[0]=ew_0_7685","teeraa","pea","ka","pea ","pea","ea",320.1,320.35,"pea ea","pea","pea","ea",TRUE,"yes",1,"no","M"
"54",91,"K001M-02.trs","MAONZE","K001M","PresentElder","M","g_11;em_12_866;n_31512-n_31513;p_28;#=ew_69_149427;prefix=00455-;[0]=ew_0_1231655","tuu","a:huatanga","he","a:huatanga","a:huatanga","ua",326.148,326.228,"a:huatanga ua","a:huatanga","AhuataNa","ua",FALSE,"no",3,"no","M"
"55",94,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_691;n_31338-n_31339;p_28;#=ew_69_149750;prefix=00483-;[0]=ew_0_6208","eeraa","mea","katoa","mea","mea","ea",44.388,44.528,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"56",95,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_691;n_31338-n_31339;p_28;#=ew_69_149752;prefix=00484-;[0]=ew_0_6209","mea","katoa","he","katoa","katoa","oa",44.778,45.118,"katoa oa","katoa","katoa","oa",TRUE,"no",2,"no","M"
"57",96,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_691;n_31338-n_31339;p_28;#=ew_69_149763;prefix=00488-;[0]=ew_0_6216","eeraa","mea","na:","mea","mea","ea",48.018,48.108,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"58",98,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_693;n_31340-n_31341;p_28;#=ew_69_149780;prefix=00493-;[0]=ew_0_6228","waa","kua","kite","kua","kua","ua",53.536,53.666,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"59",99,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_695;n_31342-n_31343;p_28;#=ew_69_149794;prefix=00497-;[0]=ew_0_6239","hoki","kua","kite","kua","kua","ua",59.157,59.297,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"60",100,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_695;n_31342-n_31343;p_28;#=ew_69_149800;prefix=00499-;[0]=ew_0_6242","maatou","kua","noho","kua","kua","ua",60.157,60.267,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"61",101,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_696;n_31343-n_31344;p_28;#=ew_69_149810;prefix=00502-;[0]=ew_0_6247","reira","kua","rongo","kua","kua","ua",62.567,62.677,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"62",102,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_698;n_31345-n_31346;p_28;#=ew_69_149833;prefix=00505-;[0]=ew_0_6263","eeraa","mea","katoa","mea","mea","ea",70.173,70.293,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"63",103,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_698;n_31345-n_31346;p_28;#=ew_69_149835;prefix=00506-;[0]=ew_0_6264","mea","katoa","ka:ore","katoa","katoa","oa",70.523,70.873,"katoa oa","katoa","katoa","oa",TRUE,"no",2,"no","M"
"64",106,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_703;n_31350-n_31351;p_28;#=ew_69_149859;prefix=00517-;[0]=ew_0_6308","waa","roa","nei","roa","roa","oa",90.071,90.261,"roa oa","roa","roa","oa",TRUE,"yes",1,"no","M"
"65",107,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_704;n_31351-n_31352;p_28;#=ew_69_149864;prefix=00519-;[0]=ew_0_6311","naa","kua","whakarere","kua","kua","ua",93.586,93.656,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"66",108,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_705;n_31352-n_31353;p_28;#=ew_69_149866;prefix=00520-;[0]=ew_0_6316","kura","kua","ti:mata","kua","kua","ua",94.909,94.979,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"67",109,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_706;n_31353-n_31354;p_28;#=ew_69_149868;prefix=00521-;[0]=ew_0_6328","te","tiaki","i","tiaki","tiaki","ia",98.456,98.636,"tiaki ia","tiaki","tiaki","ia",FALSE,"yes",1,"no","M"
"68",110,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_707;n_31354-n_31355;p_28;#=ew_69_149873;prefix=00524-;[0]=ew_0_6337","he","mea","tauhou","mea","mea","ea",100.697,100.877,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"69",111,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_707;n_31354-n_31355;p_28;#=ew_69_149881;prefix=00528-;[0]=ew_0_6345","te","tiaki","i","tiaki","tiaki","ia",102.577,102.727,"tiaki ia","tiaki","tiaki","ia",FALSE,"yes",1,"no","M"
"70",112,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_710;n_31357-n_31358;p_28;#=ew_69_149890;prefix=00532-;[0]=ew_0_6365","ngaa","mea","katoa","mea","mea","ea",111.275,111.405,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"71",114,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_713;n_31360-n_31361;p_28;#=ew_69_149906;prefix=00540-;[0]=ew_0_6390","hoki","kua","taka","kua","kua","ua",121.282,121.382,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"72",115,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_714;n_31361-n_31362;p_28;#=ew_69_149910;prefix=00542-;[0]=ew_0_6401","te","mea","na:","mea","mea","ea",124.28,124.39,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"73",116,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_717;n_31364-n_31365;p_28;#=ew_69_149926;prefix=00550-;[0]=ew_0_6439","eenei","mea","ka","mea ","mea","ea",140.505,140.595,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"74",117,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_718;n_31365-n_31366;p_28;#=ew_69_149928;prefix=00551-;[0]=ew_0_6441","ka","akotia","ma:tou","akotia","akotia","ia",141.586,141.726,"akotia ia","akotia","akotia","ia",TRUE,"no",3,"no","M"
"75",118,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_718;n_31365-n_31366;p_28;#=ew_69_149931;prefix=00553-;[0]=ew_0_6444","ka","tohutohungia","ma:tou","tohutohungia","tohutohungia","ia",142.756,142.896,"tohutohungia ia","tohutohungia","tohutohuNia","ia",TRUE,"no",5,"no","M"
"76",120,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_721;n_31368-n_31369;p_28;#=ew_69_149942;prefix=00561-;[0]=ew_0_6467","kia","akongia","ma:tou","akongia","akongia","ia",150.055,150.185,"akongia ia","akongia","akoNia","ia",TRUE,"no",3,"no","M"
"77",122,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_725;n_31372-n_31373;p_28;#=ew_69_149955;prefix=00568-;[0]=ew_0_6501","eeraa","mea","katoa","mea","mea","ea",164.148,164.248,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"78",123,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_725;n_31372-n_31373;p_28;#=ew_69_149957;prefix=00569-;[0]=ew_0_6502","mea","katoa","hoki","katoa","katoa","oa",164.488,164.588,"katoa oa","katoa","katoa","oa",TRUE,"no",2,"no","M"
"79",125,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_735;n_31382-n_31383;p_28;#=ew_69_150015;prefix=00599-;[0]=ew_0_1230817","kua","a:hua","wareware","a:hua","a:hua","ua",199.831,199.951,"a:hua ua","a:hua","Ahua","ua",TRUE,"no",3,"no","M"
"80",127,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_740;n_31387-n_31388;p_28;#=ew_69_150054;prefix=00612-;[0]=ew_0_6646","whakaata","kua","whakanga:i","kua","kua","ua",212.515,212.585,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"81",129,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_747;n_31394-n_31395;p_28;#=ew_69_150118;prefix=00632-;[0]=ew_0_1230915","aa","kua","pakeke","kua","kua","ua",236.388,236.498,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"82",131,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_754;n_31401-n_31402;p_28;#=ew_69_150153;prefix=00647-;[0]=ew_0_6773","nei","kua","ti:mata","kua","kua","ua",259.292,259.392,"kua ua","kua","kua","ua",TRUE,"yes",1,"no","M"
"83",132,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_757;n_31404-n_31405;p_28;#=ew_69_150171;prefix=00659-;[0]=ew_0_6807","tangata","katoa","ka","katoa","katoa","oa",274.242,274.372,"katoa oa","katoa","katoa","oa",TRUE,"no",2,"no","M"
"84",133,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_758;n_31405-n_31406;p_28;#=ew_69_150172;prefix=00660-;[0]=ew_0_6810","puta","noa","hoki","noa","noa","oa",275.031,275.101,"noa oa","noa","noa","oa",TRUE,"yes",1,"no","M"
"85",136,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_768;n_31415-n_31416;p_28;#=ew_69_150206;prefix=00684-;[0]=ew_0_1231052","tuu","a:huatanga","te:nei","a:huatanga","a:huatanga","ua",311.95,312.04,"a:huatanga ua","a:huatanga","AhuataNa","ua",FALSE,"no",3,"no","M"
"86",137,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_769;n_31416-n_31417;p_28;#=ew_69_150208;prefix=00686-;[0]=ew_0_6901","ngaa","mea","katoa","mea","mea","ea",314.596,314.676,"mea ea","mea","mea","ea",TRUE,"yes",1,"no","M"
"87",139,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_772;n_31419-n_31420;p_28;#=ew_69_150218;prefix=00694-;[0]=ew_0_6930","e","hea","taku","hea","hea","ea",326.366,326.526,"hea ea","hea","hea","ea",TRUE,"yes",1,"no","M"
"88",141,"K001M-03.trs","MAONZE","K001M","PresentElder","M","g_10;em_12_775;n_31422-n_28917;p_28;#=ew_69_150225;prefix=00700-;[0]=ew_0_6947","ana","mehemea","kei","mehemea","mehemea","ea",334.493,334.583,"mehemea ea","mehemea","mehemea","ea",TRUE,"no",3,"no","M"
"89",142,"K001M-04.trs","MAONZE","K001M","PresentElder","M","g_9;em_12_554;n_31204-n_31205;p_28;#=ew_69_150426;prefix=00706-;[0]=ew_0_5099","teeraa","pea","mo:","pea","pea","ea",5.564,5.674,"pea ea","pea","pea","ea",TRUE,"yes",1,"no","M"
"90",143,"K001M-04.trs","MAONZE","K001M","PresentElder","M","g_9;em_12_563;n_31211-n_31212;p_28;#=ew_69_150431;prefix=00711-;[0]=ew_0_5169","teeraa","pea","me","pea","pea","ea",32.571,32.641,"pea ea","pea","pea","ea",TRUE,"yes",1,"no","M"
